Unnamed: 0,EmpID,FirstName,LastName,StartDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
749,1176,Krista,Franco,2022-10-29,Production Technician I,Jennifer Phillips,krista.franco@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Production       ,Engineers,1960-12-27,MA,Project Manager,Female,7184,White,Married,Fully Meets,3
750,1177,Teresa,Farrell,2020-07-20,Production Technician I,Shannon Cruz,teresa.farrell@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Production       ,Aerial,1968-07-06,MA,Lineman,Female,13425,Other,Married,Fully Meets,3
752,1179,Madeleine,Sherman,2022-07-16,Production Technician I,Paige Calderon,madeleine.sherman@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Production       ,Aerial,1990-09-08,MA,Supervisor,Male,92453,Black,Divorced,Fully Meets,3
753,1180,Allan,Butler,2020-06-30,Production Technician I,Jacob Taylor,allan.butler@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Production       ,Underground,1944-11-30,MA,Laborer,Male,10449,Hispanic,Single,Fully Meets,3
754,1181,Nevaeh,Davila,2021-06-13,Production Technician I,Sandra Pollard,nevaeh.davila@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,1993-06-16,MA,Laborer,Male,14795,Other,Married,Fully Meets,3
756,1183,Aydin,Tate,2022-02-03,Production Technician I,Jon Adams,aydin.tate@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,Catv,1946-12-18,MA,Technician,Female,64083,Black,Married,Fully Meets,3
758,1185,Milagros,Foley,2018-12-13,Production Manager,Lucas Duffy,milagros.foley@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,1973-02-22,MA,Engineer,Female,67399,Other,Widowed,Fully Meets,3
759,1186,Rachael,Buck,2021-03-03,Production Manager,Ashley Ellis,rachael.buck@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Production       ,Splicing,1983-08-25,MA,Tester,Female,82086,Hispanic,Single,Fully Meets,3
760,1187,Rigoberto,Townsend,2021-07-04,Production Manager,Allison Figueroa,rigoberto.townsend@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,Aerial,1997-09-15,MA,Supervisor,Female,97001,Black,Single,Fully Meets,3
764,1191,Kaitlynn,Herman,2019-11-24,Production Technician II,Tamara Carter,kaitlynn.herman@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Production       ,Wireline Construction,1978-04-25,MA,Billing,Female,55947,Black,Divorced,Fully Meets,3
765,1192,Marquise,Santana,2022-09-23,Production Technician II,Bryan Harris,marquise.santana@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,1988-12-07,MA,Technician,Female,75540,White,Single,Fully Meets,3
769,1196,Trevin,Summers,2019-03-09,Production Technician I,John Lambert,trevin.summers@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Production       ,General - Eng,1978-11-07,MA,Administrator,Female,47386,Other,Married,Fully Meets,3
770,1197,Hailie,Bell,2020-06-13,Production Technician I,Anthony Cross,hailie.bell@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Production       ,Safety,1958-06-12,MA,Administrative,Female,38009,Hispanic,Divorced,Fully Meets,3
771,1198,Audrey,Stevens,2019-01-22,Production Technician I,Daniel Blackburn,audrey.stevens@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,1952-09-28,MA,Laborer,Female,61843,Asian,Married,Fully Meets,3
772,1199,Jason,Munoz,2020-12-12,Production Technician I,Richard Graves,jason.munoz@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Production       ,Field Operations,1950-04-14,MA,Laborer,Female,75258,White,Widowed,Fully Meets,3
773,1200,Carlee,Foley,2022-04-27,Production Technician I,Sheryl Scott,carlee.foley@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,1977-10-08,MA,Laborer,Female,62616,Other,Married,Fully Meets,3
776,1203,Mylie,Salazar,2018-09-08,Production Technician I,Jasmine Johnson,mylie.salazar@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Production       ,Engineers,1987-01-16,MA,Engineer,Male,14153,White,Divorced,Fully Meets,3
778,1205,Ulises,Shea,2020-07-23,Production Technician I,Timothy Higgins,ulises.shea@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),1956-05-04,MA,Shop,Female,73101,Hispanic,Single,Fully Meets,3
780,1207,Kamari,Holloway,2019-10-01,Production Technician I,Hunter Hill,kamari.holloway@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Production       ,Wireline Construction,1956-07-08,MA,Laborer,Female,63878,White,Divorced,Fully Meets,3
782,1209,Dane,Kelly,2023-05-31,Production Manager,Edwin Guerrero,dane.kelly@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Wireline Construction,1999-06-04,MA,Foreman,Female,23252,Other,Married,Fully Meets,3
786,1213,Tamia,Sharp,2020-02-23,Production Technician II,Joe Miller,tamia.sharp@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Production       ,Project Management - Con,1987-03-22,MA,Coordinator,Female,41849,White,Married,Fully Meets,3
787,1214,Jaliyah,Gamble,2022-02-12,Production Technician II,Joshua Barnes,jaliyah.gamble@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Production       ,Splicing,1967-09-19,MA,Splicer,Female,16422,Asian,Divorced,Fully Meets,3
788,1215,Xander,Savage,2020-02-13,Production Technician II,Daniel Benson,xander.savage@bilearner.com,PL,Active,Contract,Zone C,Temporary,Production       ,Aerial,1983-07-18,MA,Laborer,Female,79625,Asian,Widowed,Fully Meets,3
791,1218,Livia,Salazar,2018-12-31,Production Technician I,Robert Watts,livia.salazar@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,1974-10-15,MA,Locator,Female,32620,Black,Married,Fully Meets,3
796,1223,Brooklynn,Mack,2021-01-26,Production Technician I,Luke Miller,brooklynn.mack@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Production       ,Engineers,1996-01-15,MA,Engineer,Female,3274,Asian,Widowed,Fully Meets,3
798,1225,Irvin,Warner,2023-05-15,Production Technician I,Krista Smith,irvin.warner@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Finance & Accounting,1957-01-14,MA,Accounting,Male,66660,Asian,Married,Fully Meets,3
799,1226,Dayton,Castro,2023-06-20,Production Technician I,Eric Greer,dayton.castro@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,1967-04-16,MA,Driller,Male,26821,Other,Divorced,Fully Meets,3
801,1228,Jaquan,Rowland,2021-08-30,Production Technician I,Anthony Murray,jaquan.rowland@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Production       ,Fielders,1994-12-02,MA,Engineer,Female,88976,Other,Widowed,Fully Meets,3
802,1229,David,Velez,2020-01-27,Production Technician I,Michael Torres,david.velez@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,1952-12-31,MA,Technician,Female,43853,Black,Single,Fully Meets,3
803,1230,Joslyn,Patel,2022-03-04,Production Technician I,Claire Baker,joslyn.patel@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Production       ,Wireline Construction,1974-09-18,MA,Groundman,Female,19697,Hispanic,Widowed,Fully Meets,3
804,1231,Colt,Archer,2020-03-07,Production Manager,Michael Garcia,colt.archer@bilearner.com,EW,Active,Contract,Zone B,Temporary,Production       ,Wireless,1994-10-03,MA,Laborer,Female,50000,Black,Married,Fully Meets,3
805,1232,Abbigail,Cameron,2020-03-19,Production Manager,Mrs. Leslie Simmons,abbigail.cameron@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,People Services,1947-03-17,MA,Support,Female,35033,Other,Single,Fully Meets,3
806,1233,Anastasia,Escobar,2022-07-23,Production Technician II,Hannah Cruz,anastasia.escobar@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,1992-05-07,MA,Project Manager,Male,50676,Other,Divorced,Fully Meets,3
808,1235,Aliana,Pena,2020-04-14,Production Technician II,Virginia Castro,aliana.pena@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,1998-05-17,MA,Administrative,Female,96915,Other,Widowed,Fully Meets,3
813,1240,Alejandra,Mclean,2020-03-19,Production Technician I,Katie Barry,alejandra.mclean@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Production       ,Isp,1985-04-11,MA,Project Manager,Female,60585,Asian,Single,Fully Meets,3
815,1242,Marilyn,Greer,2023-04-24,Production Technician I,Luke Carter,marilyn.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,1959-03-18,MA,Foreman,Female,35941,White,Married,Fully Meets,3
816,1243,Camila,Nichols,2020-06-04,Production Technician I,Richard Oliver,camila.nichols@bilearner.com,PL,Active,Contract,Zone A,Temporary,Production       ,General - Con,1979-03-07,MA,Manager,Female,11657,White,Widowed,Fully Meets,3
817,1244,Iris,Bruce,2022-05-23,Production Technician I,Raymond Hernandez,iris.bruce@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,Isp,1954-02-11,MA,Technician,Male,72528,Asian,Married,Fully Meets,3
818,1245,Henry,Pratt,2019-05-17,Production Technician I,James Clay,henry.pratt@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Engineers,1961-02-03,MA,Technician,Male,14705,White,Widowed,Fully Meets,3
820,1247,Ashanti,Scott,2019-03-04,Production Technician I,Lisa Gonzalez,ashanti.scott@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Production       ,Wireless,1972-03-26,MA,Foreman,Female,94026,Other,Single,Fully Meets,3
823,1250,Jerimiah,Jackson,2018-09-06,Production Technician I,Sheri Pearson,jerimiah.jackson@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Production       ,General - Sga,1990-12-08,MA,Lineman,Female,70353,Black,Widowed,Fully Meets,3
824,1251,Callie,Murray,2018-09-25,Production Technician I,Dennis Davis,callie.murray@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Production       ,Splicing,1948-03-05,MA,Laborer,Female,27888,Asian,Married,Fully Meets,3
827,1254,Alyvia,Sellers,2020-06-22,Production Technician II,Tracy Ramos,alyvia.sellers@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Production       ,General - Con,1950-06-07,MA,Groundman,Female,87263,White,Married,Fully Meets,3
829,1256,Noemi,Randall,2020-01-08,Production Technician II,Adam Harmon,noemi.randall@bilearner.com,PL,Active,Contract,Zone A,Temporary,Production       ,Wireline Construction,1991-08-14,MA,Laborer,Female,16520,White,Widowed,Fully Meets,3
830,1257,Jazlene,Lozano,2021-10-16,Production Technician II,Brandon Lane,jazlene.lozano@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Production       ,Engineers,1978-11-07,MA,Engineer,Female,22868,Asian,Divorced,Fully Meets,3
831,1258,Jennifer,Salazar,2022-06-29,Production Technician II,Jeremy Thomas,jennifer.salazar@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Production       ,Aerial,1977-10-16,MA,Foreman,Female,59954,Other,Widowed,Fully Meets,3
833,1260,Caitlin,Robertson,2018-08-16,Production Technician I,Tabitha Martin,caitlin.robertson@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Production       ,Project Management - Con,1957-06-18,MA,Manager,Female,75748,Asian,Married,Fully Meets,3
834,1261,Elyse,Huerta,2019-12-27,Production Technician I,Katherine Huber,elyse.huerta@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,1959-09-27,MA,Laborer,Female,87591,Hispanic,Married,Fully Meets,3
836,1263,Barrett,Jennings,2022-10-20,Production Technician I,Thomas Rogers,barrett.jennings@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Production       ,Shop (Fleet),1952-11-14,MA,Foreman,Female,34732,Hispanic,Divorced,Fully Meets,3
837,1264,Darius,Koch,2019-02-15,Production Technician I,Veronica Alexander MD,darius.koch@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1998-10-23,MA,Director,Female,28097,Hispanic,Married,Fully Meets,3
841,1268,Malik,Ochoa,2023-02-25,Production Technician I,Chelsey Crawford,malik.ochoa@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Production       ,General - Con,1961-12-26,MA,Technician,Female,89515,Other,Single,Fully Meets,3
842,1269,Elyse,Pratt,2022-08-23,Production Technician I,Brianna Blanchard,elyse.pratt@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Production       ,Yard (Material Handling),1965-04-28,MA,Laborer,Female,82774,Black,Divorced,Fully Meets,3
844,1271,Harley,Abbott,2020-04-26,Production Technician I,Brenda Johnson,harley.abbott@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Sga,1951-11-16,MA,Foreman,Female,95232,Asian,Widowed,Fully Meets,3
847,1274,Lillie,Leblanc,2022-11-22,Production Manager,Nicole Pierce,lillie.leblanc@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Production       ,Engineers,1975-11-06,MA,Engineer,Female,2006,Black,Single,Fully Meets,3
848,1275,Sincere,Rivera,2022-10-11,Production Technician II,Nicole Gamble,sincere.rivera@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,1982-06-19,MA,Splicer,Female,55846,Other,Single,Fully Meets,3
849,1276,Lucas,Good,2019-12-28,Production Technician II,Lauren Gonzales,lucas.good@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,1978-04-21,MA,Administrator,Female,74245,White,Married,Fully Meets,3
850,1277,Jonas,Hernandez,2019-04-11,Production Technician II,Margaret Murphy,jonas.hernandez@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,1984-05-10,MA,Technician,Female,95565,Other,Single,Fully Meets,3
851,1278,Cason,Tyler,2020-10-26,Production Technician II,Christine Oneill,cason.tyler@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1955-08-13,MA,Laborer,Female,89318,White,Divorced,Fully Meets,3
853,1280,Natalie,Christensen,2022-01-12,Production Technician I,Timothy Blackwell,natalie.christensen@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Production       ,General - Sga,1944-04-19,MA,Administrator,Male,77219,Black,Single,Fully Meets,3
856,1283,Taniya,Stafford,2021-01-11,Production Technician I,Deborah Arnold,taniya.stafford@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,General - Eng,2000-02-18,MA,Drafter,Female,72581,Asian,Married,Fully Meets,3
857,1284,Cherish,Preston,2019-12-08,Production Technician I,Chase Hardy,cherish.preston@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Production       ,General - Eng,1985-01-28,MA,Supervisor,Female,39352,Other,Married,Fully Meets,3
858,1285,Briley,Hanson,2021-09-26,Production Technician I,John Gonzalez,briley.hanson@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Eng,1994-07-21,MA,Supervisor,Male,89374,Hispanic,Widowed,Fully Meets,3
862,1289,Janiyah,Ballard,2019-07-18,Production Technician I,Kevin Pearson,janiyah.ballard@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,1942-07-01,MA,Clerk,Female,40307,Other,Single,Fully Meets,3
863,1290,Annika,Malone,2021-04-13,Production Technician I,Bryan Salas,annika.malone@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,1996-05-14,MA,Administrator,Female,57255,White,Married,Fully Meets,3
865,1292,Larissa,Warner,2018-10-27,Production Technician I,Amy Hess,larissa.warner@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Production       ,Engineers,1943-06-27,MA,Engineer,Female,28931,White,Divorced,Fully Meets,3
868,1295,Emery,Schmidt,2021-06-13,Production Technician II,Richard Santos,emery.schmidt@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,1970-10-24,MA,Groundman,Female,26059,Other,Married,Fully Meets,3
871,1298,Hallie,Delacruz,2023-02-25,Production Technician II,Gerald Dunlap,hallie.delacruz@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,1983-03-10,MA,Laborer,Female,12398,Black,Married,Fully Meets,3
872,1299,Tia,Atkins,2020-03-24,Production Technician II,Joseph Dixon,tia.atkins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Production       ,Aerial,1953-10-10,MA,Foreman,Female,95571,Asian,Widowed,Fully Meets,3
873,1300,Nia,Nicholson,2021-06-12,Production Technician II,Angela Garcia,nia.nicholson@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Production       ,Field Operations,1967-09-05,MA,Laborer,Female,91189,Black,Married,Fully Meets,3
876,1303,Estrella,Benitez,2020-05-15,Production Technician I,Crystal Taylor,estrella.benitez@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Production       ,Finance & Accounting,1957-02-01,MA,Administration,Female,35973,Hispanic,Single,Fully Meets,3
877,1304,Kylie,Gilbert,2023-01-24,Production Technician I,Amanda Barnes,kylie.gilbert@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Production       ,Safety,1996-02-13,MA,Safety,Female,47801,Asian,Widowed,Fully Meets,3
879,1306,Dane,Barton,2021-04-16,Production Technician I,Christopher Norris,dane.barton@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Production       ,Project Management - Con,1997-08-07,MA,Coordinator,Male,49042,Hispanic,Single,Fully Meets,3
882,1309,Yamilet,Cohen,2020-08-17,Production Technician I,Holly Pearson,yamilet.cohen@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,1980-05-15,MA,Driller,Female,41055,Other,Widowed,Fully Meets,3
885,1312,Irene,Melton,2021-04-10,Production Technician I,Edgar Moore,irene.melton@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,General - Eng,1997-08-09,MA,Technician,Female,47354,Black,Widowed,Fully Meets,3
886,1313,Eddie,Whitney,2023-04-18,Production Technician I,Gary Nelson,eddie.whitney@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,1957-12-04,MA,Operator,Female,64005,Hispanic,Single,Fully Meets,3
888,1315,Amy,Foster-Baker,2020-10-10,Sr. Accountant,Gina Williams,amy.foster-baker@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Admin Offices,Splicing,1956-12-21,MA,Tester,Female,2050,Asian,Widowed,Fully Meets,3
893,1320,Estelle,Howard,2018-12-25,Administrative Assistant,James Bell,estelle.howard@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Admin Offices,Wireline Construction,1983-09-06,MA,Billing,Female,2170,White,Widowed,Fully Meets,3
896,1323,Leigh Ann,Smith,2022-12-06,Administrative Assistant,Mary Walker,leigh ann.smith@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Admin Offices,Aerial,1953-03-19,MA,Foreman,Female,1844,Black,Divorced,Fully Meets,3
897,1324,Peter,Foley,2021-07-23,Accountant I,Derrick Garcia,peter.foley@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,1986-10-28,MA,Helper,Female,11194,Hispanic,Single,Fully Meets,3
898,1325,Maximus,Carney,2019-11-16,Accountant I,Jesus Golden,maximus.carney@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Admin Offices,Engineers,1982-05-02,MA,Drafter,Female,60432,Black,Divorced,Fully Meets,3
900,1327,Rhys,Lawson,2019-01-14,Sr. Network Engineer,Lisa Mills,rhys.lawson@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Admin Offices,Engineers,1960-02-20,MA,Engineer,Male,93156,White,Single,Fully Meets,3
904,1331,Roger,Taylor,2021-08-11,Accountant I,Mary Taylor,roger.taylor@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Admin Offices,People Services,1946-10-20,MA,Intern,Female,69431,Black,Widowed,Fully Meets,3
905,1332,Marshall,Sellers,2023-08-03,Sr. Network Engineer,Barry Fitzgerald,marshall.sellers@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Admin Offices,Wireline Construction,1946-10-22,MA,Foreman,Male,12089,Hispanic,Divorced,Fully Meets,3
906,1333,Cloe,Mcgrath,2022-03-14,Sr. Network Engineer,Tracey Clark,cloe.mcgrath@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,1978-04-15,MA,Laborer,Male,74486,Black,Divorced,Fully Meets,3
